cust_id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,account_balance,account_deposits,account_withdrawals,account_transfers,international_transfers,account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
0649,79,Engineer,Low,Income Generation,High School,Divorced,4,South America,Average,Healthcare,14951.73275,20481.48525,4212.682267,2888.143027,3905.495917,916.9048346,3484.876575,credit,15000.52757,Medical Expenses,Employed,24,0.077100528,approved
0650,42,Lawyer,Low,Wealth Preservation,Bachelor's,Divorced,1,Asia,Poor,Finance,21401.57429,18040.02495,3769.559778,4309.312334,1038.71265,285.9977749,1812.059872,investment,23840.35223,Medical Expenses,Employed,12,0.118240352,pending
0651,43,Manager,Medium,Wealth Preservation,Master's,Widowed,4,Europe,Excellent,Healthcare,7534.605367,1000,307.590674,52.42589423,202.2526813,46.25532477,161.2274745,credit,5911.526722,Medical Expenses,Retired,12,0.094311527,rejected
0652,37,Lawyer,High,Income Generation,PhD,Divorced,1,South America,Excellent,Technology,35261.492,9490.095802,1367.80448,1947.468624,1917.976628,475.3916567,1016.872362,checking,42580.91901,Debt Consolidation,Retired,24,0.086780919,approved
0653,51,Engineer,Low,Speculation,Bachelor's,Divorced,1,Australia,Average,Education,637.2127369,1000,261.8610425,81.88984315,234.6267948,67.68081694,122.8784745,checking,5000,Auto Purchase,Unemployed,36,0.0537,approved
0654,67,Developer,Low,Wealth Preservation,High School,Single,2,Africa,Average,Retail,121.0444935,1000,457.809141,62.79361411,216.8282352,45.14147232,103.1934234,credit,5000,Medical Expenses,Retired,60,0.0986,pending
0655,31,Developer,Medium,Speculation,High School,Divorced,2,South America,Excellent,Retail,1962.674269,2425.993717,645.6174858,232.8436217,462.8619703,69.66457285,239.1653812,investment,5000,Medical Expenses,Employed,60,0.0956,pending
0656,64,Teacher,Low,Income Generation,Bachelor's,Widowed,1,Europe,Average,Healthcare,9567.839684,5901.345557,1164.636024,1333.473664,1178.031256,54.6139857,941.6966103,credit,5000,Debt Consolidation,Employed,36,0.0587,approved
0657,62,Artist,Low,Growth,Master's,Divorced,4,North America,Good,Technology,119854.3161,38475.58861,15408.9194,11110.24378,4334.306942,1249.032236,5400.630419,investment,31382.92216,Auto Purchase,Unemployed,60,0.091982922,approved
0658,29,Doctor,Medium,Growth,PhD,Divorced,0,Europe,Average,Manufacturing,78.52458784,1000,185.9435019,160.1594063,227.6373997,43.57141746,84.55996867,checking,5000,Medical Expenses,Employed,48,0.0822,pending
0659,42,Engineer,High,Growth,PhD,Widowed,3,South America,Average,Manufacturing,2817.155104,1000,224.9289425,263.124875,55.08805739,5.707242271,249.0342302,savings,5000,Auto Purchase,Self-Employed,60,0.0946,rejected
0660,80,Engineer,Low,Wealth Preservation,Bachelor's,Single,4,Australia,Excellent,Technology,41632.91651,51611.19112,6274.777814,8989.083667,10163.24215,560.1315834,7821.651299,checking,33253.35946,Small Business,Retired,60,0.133253359,pending
0661,76,Developer,Medium,Income Generation,High School,Widowed,4,Asia,Good,Healthcare,3349.620519,4922.112003,1737.612166,1351.595,577.053209,6.257065183,489.7087295,investment,5000,Small Business,Retired,24,0.0538,approved
0662,67,Engineer,High,Income Generation,Master's,Widowed,2,Africa,Poor,Healthcare,3835.842346,2192.123698,603.0087834,571.3282359,187.9750714,24.83633227,147.1183222,credit,5000,Small Business,Retired,60,0.0591,approved
0663,52,Doctor,Low,Income Generation,High School,Divorced,1,Asia,Good,Finance,8182.150503,2992.139398,458.7923053,606.6421846,582.2915273,120.5891785,286.306037,savings,5000,Home Improvement,Employed,36,0.0565,approved
0664,45,Developer,High,Income Generation,High School,Widowed,0,North America,Average,Finance,12061.13575,2597.884852,751.3490288,501.0804766,162.9330939,26.08396238,566.9819395,credit,9454.0539,Auto Purchase,Retired,24,0.079354054,rejected
0665,23,Retiree,High,Growth,Master's,Single,1,Australia,Excellent,Finance,8325.490665,11634.67026,1639.976686,3406.639658,923.5359973,151.9813738,1273.632321,savings,9728.886947,Debt Consolidation,Employed,24,0.052628887,approved
0666,28,Manager,Medium,Wealth Preservation,Master's,Married,1,Australia,Poor,Finance,10937.18077,14608.98759,1618.457207,2281.78589,1765.445784,73.29227848,757.0248605,checking,13635.51392,Small Business,Self-Employed,36,0.110635514,rejected
0667,54,Artist,Low,Speculation,High School,Widowed,1,Europe,Average,Finance,4291.585463,1634.941095,469.8137991,104.2075477,180.1117032,10.96499137,194.2958852,credit,5000,Auto Purchase,Self-Employed,36,0.0695,approved
0668,54,Developer,Low,Speculation,High School,Single,1,Asia,Poor,Retail,472.6058305,1000,156.5801626,66.94853448,241.0121607,64.7199486,112.0332949,investment,5000,Medical Expenses,Self-Employed,36,0.0762,pending
0669,64,Retiree,Low,Wealth Preservation,PhD,Married,4,Australia,Poor,Education,1880.261569,2414.995337,784.3660414,194.149547,315.8193926,9.574939449,272.4319219,checking,5000,Medical Expenses,Self-Employed,48,0.0955,pending
0670,22,Teacher,High,Income Generation,Master's,Single,1,Europe,Good,Retail,2097.994205,1000,377.0195841,102.6120632,137.1037643,18.76530313,92.80648727,credit,5000,Debt Consolidation,Retired,36,0.089,pending
0671,39,Data Scientist,High,Speculation,Master's,Divorced,1,Australia,Good,Technology,46340.27224,46841.63519,7167.35593,4966.197103,6453.936179,876.4922024,5824.4827,checking,40606.53476,Medical Expenses,Self-Employed,60,0.130706535,rejected
0672,72,Artist,Medium,Speculation,High School,Widowed,0,Europe,Good,Healthcare,3398.959523,4307.948829,917.0207953,641.7447911,280.4059719,30.69531479,778.864283,savings,5000,Home Improvement,Unemployed,12,0.0483,approved
0673,48,Data Scientist,Low,Speculation,High School,Divorced,1,North America,Excellent,Education,379.6893411,1000,174.3954371,209.4158701,235.4574253,56.33687828,174.5926376,credit,5000,Small Business,Retired,24,0.0611,approved
0674,67,Doctor,Medium,Wealth Preservation,High School,Married,2,North America,Excellent,Manufacturing,453.8151207,1000,219.1910429,142.5684505,153.4417861,43.01054346,144.7625267,checking,5000,Auto Purchase,Employed,12,0.0589,approved
0675,43,Manager,Medium,Speculation,Bachelor's,Widowed,4,Europe,Excellent,Healthcare,1310.721781,1000,245.2359994,51.3923196,217.044886,8.179115923,170.7001227,savings,5000,Debt Consolidation,Unemployed,48,0.0976,pending
0676,56,Teacher,Medium,Wealth Preservation,Master's,Widowed,3,Europe,Good,Finance,20860.00699,7357.381561,3555.8531,887.4721395,1607.044001,254.0456931,1268.722151,investment,7054.548244,Small Business,Unemployed,24,0.078454548,pending
0677,29,Artist,High,Growth,High School,Divorced,3,South America,Average,Healthcare,15594.91544,5747.152349,1116.167527,1012.363546,676.727373,69.83310574,1673.236965,checking,5961.427112,Medical Expenses,Employed,12,0.097561427,pending
0678,71,Manager,Medium,Wealth Preservation,PhD,Widowed,3,Asia,Excellent,Healthcare,1761.862575,1000,420.34439,213.2447997,107.52995,4.549528217,178.5276213,credit,5000,Home Improvement,Self-Employed,48,0.0952,pending
0679,53,Artist,High,Growth,Master's,Divorced,2,Europe,Excellent,Education,2428.103405,2409.569454,610.4559857,392.5381736,310.216715,75.76850727,507.4719601,investment,5000,Home Improvement,Retired,24,0.0644,approved
0680,36,Artist,Low,Growth,High School,Married,4,Australia,Good,Healthcare,5529.218061,9051.699097,3720.405054,741.8662823,1280.301349,5.622807677,1281.768337,checking,5000,Debt Consolidation,Self-Employed,12,0.0812,rejected
0681,78,Doctor,Medium,Wealth Preservation,High School,Single,4,South America,Excellent,Manufacturing,25.65175068,1000,201.0231279,124.5346294,80.0369266,9.465929916,191.1735734,savings,5000,Small Business,Unemployed,60,0.073,approved
0682,45,Lawyer,Medium,Speculation,PhD,Divorced,0,South America,Good,Education,1230.790076,1000,141.674323,140.9417785,123.0287199,8.543792454,166.4715556,savings,5000,Small Business,Self-Employed,12,0.0515,approved
0683,36,Teacher,Low,Growth,Master's,Widowed,0,South America,Poor,Manufacturing,305.8428542,1000,484.2373451,266.9002878,181.9891053,3.633827536,102.6246806,investment,5000,Home Improvement,Self-Employed,36,0.089,pending
0684,25,Teacher,Low,Wealth Preservation,Master's,Single,2,Europe,Excellent,Education,1215.622742,1000,341.1215331,120.8140883,179.1981502,50.15628723,112.4985283,investment,5000,Debt Consolidation,Unemployed,12,0.0715,rejected
0685,26,Teacher,High,Wealth Preservation,Bachelor's,Single,2,Africa,Poor,Retail,144.2957245,1000,471.5462729,198.9233421,179.2288685,51.15503805,362.9636534,savings,5000,Small Business,Self-Employed,48,0.0513,approved
0686,33,Lawyer,High,Speculation,High School,Divorced,4,Australia,Poor,Retail,1276.347102,1135.025663,367.0297282,276.4673257,85.20711338,6.025684377,71.09161762,investment,5000,Debt Consolidation,Employed,60,0.0821,rejected
0687,18,Data Scientist,Low,Income Generation,PhD,Married,1,Europe,Good,Technology,19881.2034,22359.10089,9575.908222,4702.205596,4660.096667,1327.463978,4156.940743,checking,5000,Auto Purchase,Self-Employed,48,0.0949,rejected
0688,60,Doctor,Low,Growth,High School,Married,1,Africa,Poor,Finance,22624.12881,28777.16433,9275.204262,7610.845959,5018.825699,380.7009175,5753.111512,checking,32696.38044,Auto Purchase,Self-Employed,12,0.07419638,approved
0689,19,Lawyer,Medium,Speculation,PhD,Divorced,2,South America,Good,Manufacturing,38.25113282,1000,307.9904814,85.94480101,146.8747991,26.76346267,144.5747324,checking,5000,Home Improvement,Self-Employed,12,0.0565,approved
0690,27,Developer,Medium,Wealth Preservation,PhD,Married,3,Australia,Good,Technology,120566.7793,100000,14357.5259,18288.86308,5343.993646,371.5022326,16959.01658,savings,50000,Auto Purchase,Self-Employed,60,0.1304,pending
0691,84,Teacher,Low,Speculation,High School,Divorced,1,Europe,Average,Manufacturing,1169.561228,1000,126.3223112,203.7755406,87.00528234,8.287120875,100.0108632,checking,5000,Auto Purchase,Self-Employed,60,0.0768,rejected
0692,41,Developer,Medium,Income Generation,Bachelor's,Single,0,North America,Excellent,Manufacturing,309.5617438,1000,191.1675805,71.01946684,115.2812214,6.765955843,193.1674479,investment,5000,Home Improvement,Retired,60,0.0517,approved
0693,18,Data Scientist,Medium,Speculation,Bachelor's,Single,0,Australia,Excellent,Retail,733.9337504,1000,186.0874427,109.3126579,206.9135766,3.569086113,108.5587699,savings,5000,Debt Consolidation,Self-Employed,60,0.06,approved
0694,29,Engineer,Medium,Speculation,Bachelor's,Divorced,2,North America,Good,Education,6033.793247,1148.849202,538.0859498,262.7708649,153.2041491,3.037859926,76.10984443,credit,5000,Medical Expenses,Retired,36,0.0525,approved
0695,19,Teacher,High,Speculation,High School,Widowed,1,South America,Poor,Finance,6263.054406,9012.406111,2848.562303,2274.822805,511.2726242,17.29391219,2302.647685,savings,5000,Medical Expenses,Employed,12,0.0993,pending
0696,53,Artist,High,Wealth Preservation,PhD,Divorced,2,Europe,Good,Technology,33201.943,14381.57618,4930.097383,2962.530106,1525.571445,112.6303299,5062.129333,investment,31568.04145,Small Business,Unemployed,60,0.087768041,approved
0697,62,Lawyer,Low,Growth,High School,Divorced,4,Africa,Good,Education,897.0536419,1410.789417,218.8875949,186.6830346,124.9355601,32.52904976,84.6423408,savings,5000,Home Improvement,Retired,36,0.0629,approved
0698,62,Retiree,Low,Speculation,Bachelor's,Widowed,4,Australia,Excellent,Manufacturing,103.5807681,1000,186.9699953,195.4467593,201.1230578,29.60977336,83.62278502,credit,5000,Medical Expenses,Self-Employed,24,0.0585,approved
0699,62,Student,Medium,Wealth Preservation,High School,Single,0,Australia,Good,Finance,8515.063918,14655.38647,4660.48245,4330.64151,1863.328782,481.4018059,1551.273714,investment,5000,Medical Expenses,Employed,48,0.0583,approved
0700,29,Developer,Low,Growth,Bachelor's,Single,2,Europe,Good,Manufacturing,972.7904466,1360.612178,207.2594822,381.1844749,149.296665,22.40775801,206.3843939,savings,5000,Small Business,Retired,12,0.051,approved
0701,30,Manager,High,Speculation,Master's,Divorced,3,South America,Poor,Manufacturing,50.33040395,1000,289.7449033,166.2272108,119.9196945,0.080305206,177.9530409,checking,5000,Home Improvement,Retired,24,0.0957,rejected
0702,58,Doctor,High,Speculation,High School,Married,3,Africa,Good,Education,1030.017852,1000,377.963824,255.0773539,117.9868453,16.63238062,211.079612,investment,5000,Auto Purchase,Retired,36,0.053,approved
0703,64,Engineer,Medium,Growth,Bachelor's,Divorced,4,Europe,Average,Education,1340.219822,1000,363.8150541,154.1858759,94.99473403,16.37894193,107.5689903,investment,5000,Debt Consolidation,Retired,24,0.0717,pending
0704,32,Artist,Medium,Growth,Master's,Widowed,4,North America,Poor,Healthcare,8162.452191,12847.98643,2564.636317,1464.827141,1044.011928,265.2023668,1930.97811,checking,8373.620671,Home Improvement,Self-Employed,24,0.083973621,rejected
0705,75,Engineer,High,Income Generation,Master's,Divorced,1,Asia,Poor,Manufacturing,255.9793867,1000,423.1395588,116.0945971,219.7776388,1.007364576,197.0753673,investment,5000,Home Improvement,Employed,48,0.0885,pending
0706,62,Teacher,Medium,Wealth Preservation,High School,Divorced,0,Europe,Average,Retail,3416.639061,3484.557551,1739.219138,353.3622258,502.5069428,78.77867246,221.8064506,credit,5000,Home Improvement,Self-Employed,12,0.061,approved
0707,68,Artist,High,Speculation,PhD,Widowed,0,North America,Excellent,Healthcare,24314.7955,23363.40506,10485.15413,2865.444026,5793.93238,235.1300745,9058.614577,investment,5471.733816,Debt Consolidation,Employed,48,0.072871734,pending
0708,39,Engineer,High,Wealth Preservation,Bachelor's,Single,1,Asia,Good,Manufacturing,704.5450022,1044.197967,359.3531746,52.25310106,205.3588933,33.15795533,216.3694081,checking,5000,Auto Purchase,Self-Employed,36,0.0683,approved
0709,38,Data Scientist,Medium,Wealth Preservation,Bachelor's,Single,2,South America,Poor,Manufacturing,59.37514518,1000,170.0223239,252.4704901,73.51323904,18.9132869,152.6409324,investment,5000,Small Business,Self-Employed,24,0.1012,pending
0710,69,Data Scientist,Low,Growth,Master's,Divorced,2,Africa,Excellent,Technology,58778.31087,51948.73038,22057.36462,15549.57631,8471.014934,108.9352854,8232.23895,checking,15906.76846,Home Improvement,Unemployed,60,0.078006768,approved
0711,22,Developer,High,Wealth Preservation,PhD,Single,0,Australia,Excellent,Finance,11302.5848,3705.94713,1275.456267,487.2518803,199.5551599,21.66420145,966.7992524,checking,14950.59186,Auto Purchase,Self-Employed,48,0.091750592,rejected
0712,24,Data Scientist,Medium,Wealth Preservation,PhD,Married,1,North America,Average,Finance,14547.55407,24952.29159,7016.316174,2281.989516,3628.313431,193.3943756,1692.478469,savings,5000,Auto Purchase,Self-Employed,48,0.0743,pending
0713,69,Data Scientist,Medium,Speculation,Master's,Married,0,Asia,Excellent,Education,3484.669028,1000,431.5942303,292.9267836,63.31062237,15.97319712,141.2667311,credit,5000,Home Improvement,Self-Employed,36,0.0671,approved
0714,70,Teacher,High,Wealth Preservation,PhD,Widowed,3,Asia,Good,Retail,758.9406475,1000,393.1717687,188.3979344,199.7541306,35.13754216,254.5680511,savings,5000,Home Improvement,Retired,60,0.0559,approved
0715,61,Lawyer,Medium,Income Generation,PhD,Divorced,1,North America,Poor,Retail,1022.509552,1357.755043,501.922089,203.2584975,281.6791097,40.4608164,101.7993019,investment,5000,Small Business,Self-Employed,24,0.085,pending
0716,29,Teacher,High,Growth,Master's,Divorced,2,Africa,Good,Retail,300.7440776,1000,306.5068993,70.82610889,214.4583671,0.875921497,184.5311823,checking,5000,Auto Purchase,Unemployed,24,0.0498,approved
0717,49,Engineer,High,Speculation,Bachelor's,Single,1,South America,Excellent,Education,7786.145766,5158.946839,1410.896499,1039.020156,1190.19488,103.5584413,1603.051527,checking,8920.030793,Home Improvement,Self-Employed,60,0.071020031,approved
0718,36,Student,Medium,Speculation,Bachelor's,Single,2,Asia,Average,Finance,19637.54952,35076.9033,9634.359432,2486.407559,1859.850226,305.5701902,4714.502571,checking,5000,Auto Purchase,Self-Employed,36,0.0693,approved
0719,33,Retiree,Medium,Growth,Bachelor's,Single,1,Australia,Average,Manufacturing,214.7434916,1000,294.3780728,117.0191438,108.4248923,0.466744012,124.9398623,savings,5000,Small Business,Self-Employed,12,0.0822,pending
0720,62,Engineer,Medium,Income Generation,Master's,Divorced,2,South America,Good,Finance,18203.94592,30334.64094,14489.78681,5103.490478,3032.638555,220.0853174,2902.204825,checking,12881.00633,Small Business,Retired,24,0.112281006,pending
0721,60,Student,Low,Income Generation,PhD,Single,0,Europe,Poor,Education,2089.389507,1000,484.8496374,55.28576781,180.655354,11.80553263,97.5397838,investment,5000,Auto Purchase,Employed,48,0.0772,pending
0722,48,Teacher,Medium,Income Generation,High School,Widowed,0,North America,Excellent,Retail,627.1553325,1090.119908,147.799054,199.1739615,256.7443935,12.92833436,151.4477731,credit,5000,Auto Purchase,Employed,60,0.0658,approved
0723,84,Artist,High,Speculation,High School,Divorced,1,North America,Excellent,Finance,6596.051978,4757.344085,1880.371872,1261.010007,382.8683357,41.64235574,1464.118112,credit,5000,Small Business,Self-Employed,24,0.0672,approved
